Origin,Dest,flight_count,avg_distance,avg_air_time,avg_dep_delay,avg_arr_delay
DTW,IAD,4012,616.38,61.23,9.95,12.5
DTW,IAH,6440,1731.65,151.7,8.1,3.91
DTW,IND,6179,371.76,42.22,9.71,9.29
DTW,JAX,2182,1310.0,110.62,11.31,10.22
DTW,JFK,3329,817.54,75.75,11.57,9.96
DTW,LAN,3681,119.09,20.36,8.88,8.92
DTW,LAS,3965,2816.34,234.62,14.86,12.41
DTW,LAX,4182,3184.88,258.38,19.47,15.75
DTW,LGA,6307,806.28,74.07,17.09,19.82
DTW,MBS,3671,157.72,24.47,6.45,6.25
DTW,MCI,3369,1012.27,95.78,9.18,7.21
DTW,MCO,5626,1540.14,124.63,15.13,14.88
DTW,MDT,1719,595.46,56.29,7.9,8.89
DTW,MDW,11362,368.54,44.99,11.96,11.43
DTW,MEM,6310,981.7,91.11,10.27,7.77
DTW,MHT,3016,980.09,78.25,7.63,4.29
DTW,MIA,4065,1842.69,148.71,12.62,12.49
DTW,MKE,4991,383.02,43.33,11.82,12.24
DTW,MSN,3448,502.11,52.4,9.33,8.7
DTW,MSP,10229,849.73,85.82,13.19,9.62
DTW,MSY,2190,1490.25,127.98,11.42,9.98
DTW,ORD,16099,378.19,47.09,12.68,15.74
DTW,ORF,2785,851.34,77.85,10.4,11.7
DTW,PBI,2091,1749.35,140.31,12.42,10.39
DTW,PDX,1310,3143.04,262.24,14.78,13.29
DTW,PHL,9027,729.03,70.62,11.51,15.72
DTW,PHX,5659,2689.21,228.17,15.14,12.38
DTW,PIT,4442,323.48,37.8,6.12,6.69
DTW,PVD,3227,988.13,82.78,7.25,7.43
DTW,PWM,720,1075.04,85.81,6.51,1.91
DTW,RDU,3411,806.28,74.42,8.83,8.65
DTW,RIC,2631,733.86,68.79,6.98,7.65
DTW,RNO,867,3062.57,253.69,8.75,8.53
DTW,ROC,2473,476.36,47.1,7.23,7.03
DTW,RSW,2270,1746.13,141.11,12.58,10.99
DTW,SAN,1490,3149.48,259.13,11.2,6.88
DTW,SBN,935,252.67,31.98,3.99,4.46
DTW,SDF,1953,492.46,53.2,8.04,8.26
DTW,SEA,4070,3101.2,259.68,17.21,16.66
DTW,SFO,3581,3345.82,276.06,20.86,18.6
DTW,SJC,30,3320.07,295.3,18.0,34.78
DTW,SJU,618,3104.42,237.23,15.07,16.76
DTW,SLC,1450,2383.43,209.63,5.03,-0.86
DTW,SNA,1181,3154.31,260.99,8.92,4.6
DTW,SRQ,852,1646.35,134.6,10.37,9.22
DTW,STL,12344,708.11,75.74,9.82,7.14
DTW,SYR,3399,601.89,54.04,8.23,8.2
DTW,TPA,3984,1581.98,127.92,15.79,15.82
DTW,TVC,1921,333.13,39.34,9.56,9.65
DTW,TYS,657,712.94,66.03,7.32,7.2
DUT,ANC,1368,1274.6,101.06,14.89,10.6
EGE,ATL,197,2111.45,152.59,6.83,2.54
EGE,DFW,682,1158.72,93.36,12.82,13.75
EGE,DTW,30,1998.8,156.79,13.03,24.64
EGE,EWR,253,2776.11,203.35,11.55,18.84
EGE,IAH,217,1504.73,122.82,0.22,0.9
EGE,LGA,65,2798.64,197.31,7.56,5.56
EGE,MIA,32,2914.51,208.38,14.5,12.72
EGE,MSP,233,1268.16,108.31,6.09,4.2
EGE,ORD,444,1620.61,126.23,16.88,20.65
EGE,SFO,168,1363.11,120.88,24.05,24.47
ELM,ITH,731,51.5,11.95,-0.97,1.27
ELM,PIT,1981,334.74,40.97,1.67,2.07
ELP,ABQ,3658,358.88,37.65,6.21,4.07
ELP,ATL,727,2063.17,164.42,7.73,4.93
ELP,AUS,2790,849.73,69.74,8.95,8.9
ELP,DAL,3974,904.45,75.62,9.97,8.18
ELP,DFW,7909,886.75,77.16,4.22,2.61
ELP,HOU,2868,1089.52,87.24,13.05,10.79
ELP,IAH,2827,1073.43,91.79,3.68,3.91
ELP,LAS,2180,939.85,85.04,7.14,5.51
ELP,LAX,3494,1149.07,103.29,11.66,6.64
ELP,LBB,731,474.76,42.08,12.38,9.49
ELP,MAF,1311,395.9,35.44,10.06,9.42
ELP,ORD,1548,1989.14,154.04,8.65,7.37
ELP,PHX,8274,558.44,57.36,8.71,8.88
ELP,SAN,1985,1023.54,90.9,7.72,2.11
ELP,SAT,2679,798.23,64.75,12.72,11.23
ELP,STL,667,1644.75,132.57,5.06,6.19
ELP,TUS,724,432.91,42.32,7.27,6.49
ERI,PIT,2811,175.42,28.57,1.54,2.88
EUG,DEN,732,1604.51,121.3,2.3,2.79
EUG,SFO,3591,725.81,71.28,20.05,18.05
EWR,ABQ,44,2904.86,249.3,6.16,-16.3
EWR,ATL,18167,1198.96,110.53,12.54,9.47
EWR,AUS,1328,2420.45,206.72,10.01,4.92
EWR,BDL,15,186.68,27.27,-1.13,-7.13
EWR,BHM,117,1367.94,120.32,1.13,-5.15
EWR,BNA,1731,1203.79,110.59,5.22,-0.83
EWR,BOS,10891,321.87,40.75,12.91,13.13
EWR,BQN,18,2550.8,209.41,18.24,9.76
EWR,BUF,3182,453.83,48.43,11.12,11.03
EWR,BWI,57,271.98,34.82,4.43,-8.16
EWR,CHS,1350,1010.67,91.5,6.5,4.59
EWR,CLE,5127,650.17,68.23,10.7,10.95
EWR,CLT,6430,851.34,82.36,9.69,7.76
EWR,CMH,3850,743.52,73.89,12.72,10.8
EWR,CVG,3221,915.71,92.62,10.79,9.31
EWR,DAB,731,1422.66,125.4,3.93,1.18
EWR,DCA,6563,320.26,39.23,6.48,4.08
EWR,DEN,6765,2582.99,220.12,12.7,12.73
EWR,DFW,11347,2208.01,191.07,9.57,6.36
EWR,DTW,10194,783.75,81.2,12.4,9.29
EWR,EGE,252,2776.11,238.9,23.18,13.85
EWR,FLL,6805,1713.95,145.73,15.05,12.75
EWR,GSO,2451,717.77,69.22,8.37,7.45
EWR,HDN,33,2780.94,236.34,6.31,7.84
EWR,HNL,716,7985.55,579.11,9.03,2.6
EWR,IAH,6687,2253.08,186.95,13.73,10.89
EWR,IND,2128,1036.41,97.71,11.49,9.43
EWR,JAX,2085,1321.27,114.68,10.59,5.93
EWR,JFK,1,33.8,19.0,-4.0,0.0
EWR,LAS,4584,3584.0,291.32,15.06,13.64
EWR,LAX,10580,3949.32,320.0,12.26,10.86
EWR,LGA,1,27.36,12.0,22.0,19.0
EWR,MCI,2574,1757.4,155.56,9.0,8.2
EWR,MCO,11260,1509.56,131.15,14.99,11.73
EWR,MDW,2149,1144.24,107.82,7.69,7.97
EWR,MEM,2521,1522.44,138.04,5.48,0.4
EWR,MHT,799,336.35,38.64,20.51,17.42
EWR,MIA,6598,1747.74,146.42,14.72,11.62
EWR,MSP,7327,1622.21,151.48,10.5,4.61
EWR,MSY,2793,1878.1,160.59,12.29,9.67
EWR,MTJ,33,2888.77,254.81,1.22,-1.59
EWR,MYR,505,885.14,80.35,2.22,-5.8
EWR,OAK,230,4110.25,336.68,6.33,4.94
EWR,ORD,25044,1157.12,113.36,12.77,15.31
EWR,ORF,1440,457.05,48.33,8.83,7.27
EWR,PBI,4146,1647.96,136.28,12.61,9.99
EWR,PDX,786,3915.52,324.88,16.37,17.03
EWR,PHX,6002,3432.72,287.95,15.83,11.53
EWR,PIT,5244,513.38,58.71,15.61,17.37
EWR,PVD,1089,257.49,31.86,11.02,4.94
EWR,PWM,34,457.05,79.69,23.79,2.17
EWR,RDU,3194,669.49,66.94,6.68,5.81
EWR,RIC,1269,447.4,51.47,7.75,7.91
EWR,ROC,435,395.9,44.27,23.26,25.43
EWR,RSW,1914,1718.78,151.82,8.51,6.31
EWR,SAN,1945,3902.65,317.98,13.85,11.15
EWR,SAT,762,2525.05,212.62,15.75,17.27
EWR,SAV,90,1139.41,105.71,4.31,9.21
EWR,SDF,3,1033.2,98.33,-4.67,-16.0
EWR,SEA,2322,3864.03,321.41,13.54,9.07
EWR,SFO,8015,4127.96,337.8,12.12,11.81
EWR,SJC,992,4100.6,341.93,9.97,7.39
EWR,SJU,4931,2587.82,199.61,10.01,5.82
EWR,SLC,2198,3167.18,270.71,9.41,7.13
EWR,SNA,1846,3915.52,322.94,7.32,1.77
EWR,SRQ,959,1664.06,145.05,4.71,0.67
EWR,STL,5357,1403.34,132.39,14.2,13.62
EWR,STT,333,2629.66,202.4,2.47,-0.98
EWR,SYR,1,312.21,40.0,0.0,-7.0
EWR,TPA,5661,1606.12,139.14,13.57,11.62
EWR,TUS,54,3405.36,285.51,1.09,-9.12
FAI,ANC,7429,420.04,43.94,7.22,7.75
FAI,BRW,1668,809.5,74.09,10.48,8.99
FAI,MSP,190,3968.63,296.14,8.99,0.86
FAI,SCC,243,600.28,56.8,20.16,20.91
FAI,SEA,1363,2467.12,192.31,6.55,4.4
FAR,MSP,4924,358.88,41.77,1.89,-1.36
FAT,DFW,730,2113.06,163.74,5.49,8.39
FAY,CLT,2826,189.9,33.69,0.5,0.65
FCA,BIL,51,514.99,47.31,-2.69,-1.24
FCA,GTF,740,234.96,26.43,3.05,-10.86
FCA,MSO,484,156.11,23.0,6.52,6.13
FCA,MSP,348,1651.18,133.34,4.86,2.42
FCA,SLC,1209,856.17,72.89,57.35,3.0
FLL,ATL,7459,935.03,87.23,9.76,9.06
FLL,AUS,1,1778.32,,-4.0,
FLL,BDL,2514,1887.76,159.18,26.9,7.75
FLL,BNA,638,1276.21,113.07,2.03,-2.97
FLL,BOS,5249,1990.75,171.13,19.6,14.48
FLL,BWI,4735,1488.64,129.83,11.93,9.03
FLL,CLE,1508,1709.12,146.64,3.41,3.48
FLL,CLT,4034,1015.49,96.19,7.3,6.14
FLL,CMH,274,1564.28,134.22,17.22,20.41
FLL,CVG,2186,1499.9,129.82,2.62,3.52
FLL,DCA,1307,1446.8,122.3,11.57,10.01
FLL,DFW,5474,1800.85,157.25,8.39,8.77
FLL,DTW,2376,1813.73,153.66,7.44,4.18
FLL,EWR,6808,1713.95,147.68,19.42,18.78
FLL,IAD,2792,1450.02,128.77,11.66,9.16
FLL,IAH,3308,1553.01,135.19,2.83,0.27
FLL,ISP,1701,1759.01,147.5,58.84,10.24
FLL,JAX,4029,511.77,51.53,9.06,9.32
FLL,JFK,2284,1720.38,140.67,13.37,10.18
FLL,LAS,730,3498.71,284.25,24.55,21.67
FLL,LAX,730,3769.07,303.04,12.95,6.89
FLL,LGA,6035,1731.65,150.1,19.99,22.74
FLL,MCO,5961,286.46,35.01,9.29,8.88
FLL,MDW,295,1876.49,157.98,16.24,0.45
FLL,MSP,391,2393.09,203.23,8.15,3.27
FLL,MSY,514,1083.09,104.99,2.43,-0.93
FLL,ORD,3782,1902.24,162.82,13.5,16.74
FLL,PBI,31,67.59,13.9,5.1,5.27
FLL,PHL,4117,1596.47,138.74,11.31,12.59
FLL,PHX,457,3173.62,269.17,6.58,3.35
FLL,PIT,1792,1599.68,136.95,9.42,10.25
FLL,PVD,9,1911.9,148.22,10.56,-6.22
FLL,SJU,1859,1683.37,127.57,6.16,5.2
FLL,STL,2555,1699.46,150.9,8.39,8.06
FLL,TPA,8379,317.04,37.4,9.22,9.73
FNT,DTW,2432,90.12,18.61,4.37,5.45
FNT,MSP,97,790.19,77.84,-0.24,-4.54
FSD,DEN,1045,777.31,70.67,4.98,5.25
FSD,MSP,4173,317.04,38.44,1.45,-1.07
FSD,STL,2135,758.0,70.07,4.89,3.61
FWA,DTW,877,206.0,31.14,3.43,2.42
GEG,BOI,2083,461.88,42.9,7.64,6.42
GEG,DEN,1459,1345.41,105.11,6.04,7.17
GEG,LAS,295,1297.13,116.46,5.09,-7.37
GEG,MSP,1806,1890.97,144.22,5.28,-1.08
GEG,OAK,731,1163.55,105.13,3.68,-0.83
GEG,ORD,972,2410.79,179.55,12.25,12.07
GEG,PDX,3053,449.01,47.88,7.63,5.48
GEG,PHX,862,1641.53,136.27,9.71,7.08
GEG,PSC,729,193.12,24.02,1.48,-0.61
GEG,SEA,9965,360.49,44.0,9.25,10.23
GEG,SFO,1878,1179.65,108.96,17.37,13.47
GEG,SLC,2912,878.7,73.59,3.07,0.17
GFK,MSP,2128,457.05,50.19,2.33,-0.86
GPT,MEM,2172,521.43,56.55,-1.41,-5.14
GRB,DTW,2887,463.49,51.52,2.91,0.52
GRB,MSP,2446,405.55,50.38,4.58,1.82
GRR,CVG,1818,431.3,49.35,3.82,3.34
GRR,DTW,5819,193.12,30.79,3.43,1.81
GRR,MEM,234,951.12,89.12,-0.13,-4.82
GRR,MSP,3341,656.61,71.03,5.59,2.47
GRR,ORD,3507,220.48,32.1,10.59,12.83
GRR,PIT,2080,513.38,51.75,3.18,2.62
GRR,TOL,1,201.17,25.0,-4.0,-10.0
GSO,ATL,6334,492.46,59.06,10.13,10.69
GSO,CLT,5579,133.58,24.08,4.87,3.68
GSO,CVG,2129,531.08,63.21,5.36,6.1
GSO,DCA,632,399.12,43.55,1.22,0.31
GSO,DFW,1612,1607.73,149.87,4.49,2.33
GSO,DTW,1770,740.3,77.48,3.5,2.95
GSO,EWR,2451,717.77,71.5,10.66,8.96
GSO,IAH,1386,1586.81,143.19,2.73,-1.95
GSO,LGA,1691,741.91,70.98,15.82,17.98
GSO,MCO,1,859.39,79.0,23.0,36.0
GSO,ORD,2130,949.51,95.02,11.87,14.05
GSO,PHL,2912,587.41,64.79,11.65,15.13
GSO,PIT,1390,489.24,56.01,4.54,3.94
GSO,RDU,150,107.83,19.51,-1.47,-0.15
GSP,ATL,5750,246.23,36.24,5.38,2.19
GSP,CLT,4111,120.7,22.69,1.81,1.4
GSP,DTW,2623,817.54,83.47,4.86,4.04
GSP,LGA,614,981.7,91.71,25.96,31.45
GSP,PHL,730,827.2,81.59,6.27,11.05
GST,JNU,189,65.98,14.63,12.96,13.81
GTF,BIL,52,284.85,30.85,-5.98,-7.44
GTF,FCA,739,234.96,32.72,-0.27,-5.23
GTF,HLN,666,107.83,16.66,4.51,2.97
GTF,MSO,370,215.65,29.69,-0.78,-2.88
GTF,MSP,1408,1427.48,116.74,1.48,-4.66
GTF,SLC,1518,745.12,66.15,15.56,-1.58
GUC,ATL,180,2093.75,151.04,7.16,7.92
GUC,DEN,17,244.62,31.41,17.53,12.0
GUC,DFW,237,1091.13,85.44,4.58,7.98
HDN,DEN,220,228.53,29.68,4.19,3.12
HDN,DFW,237,1237.58,97.39,22.98,21.33
HDN,EWR,33,2780.94,200.54,8.48,32.89
HDN,IAH,259,1586.81,129.67,1.81,2.36
HDN,LAX,46,1227.93,110.24,8.15,5.6
HDN,MSP,139,1245.63,104.14,9.09,6.56
HDN,ORD,107,1623.82,125.63,32.97,41.32
HDN,STL,261,1458.06,118.65,9.23,4.62
HLN,FCA,239,255.89,30.14,3.2,1.78
HLN,SLC,1329,646.95,59.7,3.2,0.16
HNL,ATL,728,7245.25,472.78,9.74,11.8
HNL,DFW,2186,6089.74,400.82,4.51,5.75
HNL,DTW,106,7201.8,477.51,11.34,2.49
HNL,EWR,714,7985.55,520.72,0.38,1.75
HNL,IAH,731,6282.86,415.46,4.58,4.96
HNL,ITO,732,347.62,37.66,2.6,3.44
HNL,KOA,1036,262.32,29.72,1.95,2.77
HNL,LAX,8736,4113.47,283.58,5.34,5.04
HNL,LIH,1464,164.15,22.84,1.94,3.15
HNL,MSP,297,6392.3,425.98,16.66,14.97
HNL,OAK,60,3876.9,227.1,19.85,16.05
HNL,OGG,2377,160.93,22.9,2.71,3.74
HNL,ORD,1457,6828.43,450.46,6.08,0.13
HNL,SEA,1430,4308.2,300.64,5.19,2.64
HNL,SFO,5096,3859.2,266.94,7.63,7.0
HNL,SJC,245,3888.17,286.45,5.24,5.29
HNL,STL,734,6644.96,454.28,7.66,9.33
HOU,ABQ,1252,1221.49,106.94,11.45,5.13
HOU,ATL,3103,1120.1,96.95,8.1,6.51
HOU,AUS,9240,238.18,29.36,11.47,10.24
HOU,BHM,1497,917.32,77.8,10.21,7.35
HOU,BNA,4806,1078.26,89.21,12.88,8.84
HOU,BWI,927,2005.24,160.76,10.96,5.28
HOU,CRP,5343,300.95,32.59,11.46,9.97
HOU,CVG,692,1425.88,121.73,3.72,1.53
HOU,DAL,23915,384.63,41.59,11.13,9.54
HOU,DCA,308,1960.18,155.78,2.68,-0.14
HOU,DTW,1356,1759.01,143.98,2.59,-0.17
HOU,ELP,2136,1089.52,94.33,14.74,10.37
HOU,HRL,6136,444.18,42.6,12.77,11.58
HOU,IAH,471,38.62,16.33,-1.76,-0.26
HOU,JAN,2845,577.75,54.46,12.75,12.61
HOU,LAS,2226,1987.53,169.28,14.98,9.63
HOU,LAX,621,2236.98,185.27,2.3,-2.51
HOU,LGA,1949,2298.14,181.74,16.36,14.61
HOU,LIT,731,632.47,56.02,7.88,4.91
HOU,MAF,1377,709.72,64.95,11.71,9.65
HOU,MCI,634,1071.82,94.76,19.8,16.69
HOU,MDW,874,1507.95,122.22,15.92,2.26
HOU,MEM,441,778.92,70.47,6.94,6.38
HOU,MSP,1243,1701.07,145.2,0.91,-1.98
HOU,MSY,14642,487.63,45.79,11.37,9.7
HOU,OKC,2699,674.31,62.1,12.8,11.45
HOU,PHX,3541,1641.53,144.06,13.07,7.94
HOU,PVD,310,2528.27,191.75,2.95,-9.85
HOU,RNO,48,2488.04,223.28,9.15,-0.65
HOU,SAT,8422,308.99,36.25,11.16,9.48
HOU,SLC,30,1952.13,176.13,12.77,-3.17
HOU,STL,6520,1105.62,99.38,13.32,6.62
HOU,TUL,3306,729.03,66.21,9.32,7.84
HPN,ALB,1,186.68,,,
HPN,BOS,2,267.15,31.5,36.5,41.5
HPN,DTW,1419,812.72,82.86,2.98,-0.41
HPN,MSP,339,1643.14,154.14,6.5,0.68
HPN,ORD,6851,1187.69,116.32,10.07,13.17
HPN,PIT,1353,555.22,64.28,6.89,7.77
HPN,SWF,2,57.94,13.0,86.0,86.5
HRL,AUS,731,439.35,46.24,6.78,6.94
HRL,DAL,30,737.08,71.97,5.03,5.9
HRL,HOU,6119,444.18,45.76,8.63,7.74
HRL,SAT,1437,374.98,39.81,12.57,10.58
HSV,ATL,5765,243.01,33.53,6.1,4.75
HSV,CLT,2421,535.91,56.78,2.48,4.85
HSV,DFW,2713,970.43,100.39,2.76,5.4
HSV,MLU,730,542.35,51.26,5.3,5.05
HSV,RDU,1,740.3,55.0,65.0,67.0
IAD,ATL,12686,857.78,83.13,12.94,11.46
IAD,AUS,731,2087.31,182.62,25.73,20.58
IAD,BDL,3821,524.64,54.37,12.91,11.97
IAD,BHM,525,1026.76,94.93,16.92,19.25
IAD,BOS,17074,664.66,66.93,9.98,12.74
IAD,BWI,1,72.42,16.0,84.0,99.0
IAD,CLT,3579,516.6,54.52,6.98,6.47
IAD,CMH,913,481.19,51.83,11.7,10.72
IAD,DCA,1,38.62,14.0,42.0,73.0
IAD,DEN,5644,2336.76,194.3,14.15,13.71
IAD,DFW,5836,1886.15,162.82,9.69,6.75
IAD,DTW,4022,616.38,66.83,7.67,6.31
IAD,FLL,2795,1450.02,134.04,7.02,4.49
IAD,IAH,1813,1915.11,165.76,9.36,6.52
IAD,LAS,940,3324.9,269.01,16.66,20.25
IAD,LAX,8865,3682.17,295.17,9.33,7.56
IAD,LGA,9393,368.54,45.39,11.8,15.8
IAD,MCO,10751,1219.88,107.26,12.32,12.02
IAD,MDT,334,151.28,26.8,6.68,9.79
IAD,MDW,2340,928.59,92.06,12.04,13.45
IAD,MIA,4292,1482.2,130.92,13.53,11.37
IAD,MKE,508,984.92,98.93,8.82,5.25
IAD,MSP,2899,1461.28,138.64,7.17,3.18
IAD,MSY,1485,1535.31,130.71,22.08,21.27
IAD,ORD,5996,947.9,92.43,17.36,19.35
IAD,PDX,731,3744.93,307.77,19.89,23.36
IAD,PHL,1449,215.65,33.53,20.32,19.74
IAD,PHX,1210,3147.87,262.89,18.8,19.33
IAD,PIT,710,294.51,36.99,13.21,16.39
IAD,RDU,1887,360.49,40.63,13.1,11.69
IAD,RIC,39,159.32,24.18,5.11,13.18
IAD,ROC,731,465.1,47.53,21.66,23.81
IAD,RSW,146,1432.31,126.33,16.71,7.56
IAD,SAN,2188,3625.84,294.0,10.51,10.2
IAD,SEA,2318,3711.14,307.92,14.31,16.33
IAD,SFO,6183,3892.99,313.63,14.19,14.32
IAD,SJC,1279,3862.42,319.44,11.22,9.85
IAD,SJU,891,2528.27,197.29,7.15,5.16
IAD,SLC,1569,2940.26,247.87,5.62,1.6
IAD,SMF,480,3794.82,312.57,24.07,19.2
IAD,STL,3732,1120.1,112.52,6.75,6.35
IAD,STT,59,2582.99,202.88,7.85,4.35
IAD,TPA,3593,1303.57,112.87,16.38,14.71
IAH,ABQ,3564,1197.35,102.2,6.19,4.46
IAH,ANC,109,5256.1,401.4,14.83,23.46
IAH,ATL,10842,1108.84,95.17,10.07,8.52
IAH,AUS,7209,225.31,28.16,6.41,6.39
IAH,BDL,728,2425.28,184.08,8.76,9.65
IAH,BHM,1696,904.45,75.31,5.53,3.78
IAH,BNA,2207,1057.34,85.92,3.1,1.51
IAH,BOS,3748,2570.12,197.42,11.4,11.11
IAH,BRO,148,495.68,49.41,7.14,6.62
IAH,BWI,4191,1987.53,151.06,9.87,10.38
IAH,CHS,80,1488.64,119.68,15.28,3.92
IAH,CLE,5279,1755.79,136.46,7.23,4.22
IAH,CLT,4246,1469.33,118.17,4.28,4.29
IAH,CMH,2077,1586.81,125.39,7.15,3.47
IAH,COS,1548,1301.96,111.29,6.47,6.18
IAH,CRP,767,323.48,34.85,6.62,5.41
IAH,DAL,4594,349.23,38.75,7.73,6.84
IAH,DCA,5229,1944.08,149.47,6.26,4.29
IAH,DEN,9181,1385.64,117.97,9.99,9.95
IAH,DFW,15604,360.49,43.46,7.27,8.82
IAH,DTW,6421,1731.65,137.68,6.18,2.66
IAH,EGE,217,1504.73,139.32,5.19,2.52
IAH,ELP,2825,1073.43,90.07,4.83,3.27
IAH,EWR,6664,2253.08,176.49,15.41,12.8
IAH,FLL,3300,1553.01,118.16,8.9,7.67
IAH,GSO,1534,1586.81,125.02,6.02,2.8
IAH,HDN,259,1586.81,140.0,4.85,2.15
IAH,HNL,730,6282.86,449.05,8.46,-1.92
IAH,HOU,470,38.62,10.74,6.95,2.74
IAH,IAD,1814,1915.11,151.98,5.2,8.67
IAH,IND,2192,1359.89,107.25,7.69,4.68
IAH,JAX,1699,1314.83,100.92,7.96,4.73
IAH,JFK,724,2280.43,180.96,5.69,1.5
IAH,LAS,5408,1966.61,160.98,10.16,8.71
IAH,LAX,8408,2219.28,179.17,12.51,9.24
IAH,LBB,157,737.08,68.55,3.34,1.07
IAH,LFT,5,323.48,36.2,0.6,1.8
IAH,LGA,6328,2278.83,177.3,18.11,18.15
IAH,LIT,1,601.89,61.0,9.0,2.0
IAH,MAF,940,690.41,61.57,4.91,4.21
IAH,MCI,2753,1034.81,89.75,6.06,4.99
IAH,MCO,4436,1372.77,108.53,9.34,8.28
IAH,MDW,40,1475.76,117.61,15.56,23.76
IAH,MEM,1972,754.78,67.45,2.89,-0.0
IAH,MFE,4091,508.55,49.27,7.8,8.82
IAH,MIA,6528,1551.4,118.48,8.87,7.82
IAH,MKE,706,1583.59,125.14,8.8,5.94
IAH,MSP,5295,1664.06,141.52,5.06,1.25
IAH,MSY,8867,490.85,44.25,6.92,7.25
IAH,MTJ,267,1490.25,134.25,2.03,0.52
IAH,OAK,399,2620.01,213.14,2.49,3.61
IAH,OKC,3031,635.69,57.98,4.2,3.98
IAH,OMA,708,1256.89,104.2,11.1,10.45
IAH,ONT,1658,2146.86,174.53,6.8,1.9
IAH,ORD,13101,1488.64,125.15,15.8,17.54
IAH,ORF,879,1932.82,147.14,6.66,6.82
IAH,PBI,1381,1538.53,117.29,7.4,4.82
IAH,PDX,1714,2937.05,243.96,10.71,9.44
IAH,PHL,5611,2130.77,170.48,6.38,7.17
IAH,PHX,6968,1623.82,140.11,10.32,10.69
IAH,PIT,4835,1797.63,142.5,4.09,3.78
IAH,PNS,1741,786.97,65.02,5.6,5.95
IAH,PSP,151,2042.25,175.83,3.72,-4.88
IAH,PVD,523,2508.96,186.55,7.38,9.48
IAH,RDU,1660,1678.54,131.49,4.7,3.7
IAH,RIC,591,1862.01,143.07,5.35,1.08
IAH,RNO,730,2462.29,206.7,3.43,-3.63
IAH,RSW,738,1385.64,105.85,12.1,8.84
IAH,SAN,3572,2096.97,169.38,9.35,5.19
IAH,SAT,8086,307.38,35.42,7.21,7.11
IAH,SDF,1330,1268.16,103.31,6.27,3.16
IAH,SEA,3233,3015.9,248.88,10.03,7.76
IAH,SFO,6238,2631.27,218.41,18.36,15.03
IAH,SHV,1,308.99,33.0,26.0,15.0
IAH,SJC,2062,2587.82,216.0,6.23,1.93
IAH,SJU,214,3229.95,235.45,8.08,4.33
IAH,SLC,3553,1923.16,163.65,6.13,3.17
IAH,SMF,482,2589.43,215.67,4.17,-2.46
IAH,SNA,3125,2167.78,180.66,3.74,-1.0
IAH,SRQ,138,1281.03,97.76,3.75,-4.75
IAH,STL,4861,1075.04,97.1,7.01,4.22
IAH,TPA,4137,1266.55,99.27,8.21,7.91
IAH,TUL,3294,690.41,62.38,5.4,5.49
IAH,TUS,1676,1506.34,125.0,7.42,4.05
ICT,DEN,1125,674.31,64.97,8.82,9.75
ICT,DFW,3594,527.86,56.32,2.1,2.0
ICT,LAS,19,1588.42,145.53,7.84,11.11
ICT,MEM,423,729.03,62.93,-3.24,-7.22
ICT,ORD,2237,946.29,82.24,12.84,12.77
ICT,PHX,1455,1400.13,127.96,5.77,7.14
ICT,STL,4095,630.86,60.4,4.86,4.95
ILM,CLT,4270,297.73,39.58,2.3,2.86
IND,ATL,4636,695.23,66.82,5.05,5.05
IND,BWI,502,828.81,73.44,7.19,0.76
IND,CLE,327,420.04,45.12,-3.11,-3.7
IND,CLT,3526,688.8,68.16,5.36,6.55
IND,CVG,1452,157.72,24.34,0.16,1.41
IND,DCA,1902,803.06,71.87,9.14,10.76
IND,DEN,3090,1572.33,138.47,8.52,9.89
IND,DFW,3161,1226.32,114.48,2.6,-0.32
IND,DTW,6161,371.76,44.26,4.48,2.49
IND,EWR,2128,1036.41,95.18,17.59,18.63
IND,IAH,2192,1359.89,120.91,7.12,3.95
IND,JAX,731,1107.23,93.5,23.11,19.65
IND,LAS,1002,2560.46,212.75,18.53,20.98
IND,LAX,148,2919.34,245.34,13.97,6.12
IND,LGA,1534,1060.56,97.05,17.09,23.67
IND,MCI,514,725.81,70.64,1.67,-1.88
IND,MCO,3170,1332.53,111.33,6.59,4.88
IND,MDW,3534,260.71,32.95,9.78,10.79
IND,MEM,2276,613.16,61.02,0.23,-2.29
IND,MSP,3726,809.5,85.56,3.63,0.83
IND,MSY,731,1139.41,98.51,6.77,1.3
IND,ORD,5459,284.85,41.1,13.14,17.0
IND,PHL,3533,944.68,85.93,10.94,13.35
IND,PHX,1664,2396.31,203.25,16.19,15.78
IND,PIT,4136,523.04,52.64,6.72,8.19
IND,STL,7632,368.54,44.1,9.2,8.54
IND,TPA,865,1348.63,111.79,24.21,21.02
ISP,BNA,1095,1292.3,124.43,8.28,2.43
ISP,BWI,5106,354.05,52.16,7.97,9.24
ISP,FLL,1702,1759.01,159.79,9.07,7.47
ISP,JAX,148,1382.42,125.9,1.94,-7.75
ISP,MCO,2525,1564.28,142.13,2.99,-0.42
ISP,MDW,1317,1231.15,122.69,6.67,-1.81
ISP,ORD,948,1244.02,123.3,10.51,11.4
ISP,PVD,585,173.81,25.55,4.43,0.75
ISP,TPA,1201,1664.06,154.19,5.62,-0.17
ITH,ELM,1255,51.5,10.97,0.78,4.22
ITH,PIT,1458,384.63,46.48,0.57,2.82
ITO,HNL,610,347.62,37.94,2.18,4.21
ITO,KOA,121,103.0,18.92,-0.6,0.05
ITO,OGG,183,194.73,25.6,0.45,0.02
